"subj","trial","targSide","RT","acc","block","incentive"
"574",6,95,"absent",5.511,1,"1","r"
"575",6,96,"absent",12.914,1,"1","r"
"576",7,1,"absent",1.452,1,"1","r"
"577",7,2,"absent",2.053,1,"1","r"
"578",7,3,"heterogenous",2.133,0,"1","r"
"579",7,4,"absent",2.08,1,"1","r"
"580",7,5,"absent",1.909,1,"1","r"
"581",7,6,"absent",3.172,1,"1","r"
"582",7,7,"absent",1.711,1,"1","r"
"583",7,8,"absent",2.279,1,"1","r"
"584",7,9,"homogenous",0.909,1,"1","r"
"585",7,10,"homogenous",1.011,1,"1","r"
"586",7,11,"absent",2.131,1,"1","r"
"587",7,12,"absent",1.11,1,"1","r"
"588",7,13,"absent",0.72,1,"1","r"
"589",7,14,"homogenous",0.771,1,"1","r"
"590",7,15,"absent",1.569,1,"1","r"
"591",7,16,"absent",1.133,1,"1","r"
"592",7,17,"absent",0.991,1,"1","r"
"593",7,18,"absent",0.924,1,"1","r"
"594",7,19,"absent",0.76,1,"1","r"
"595",7,20,"heterogenous",0.763,0,"1","r"
"596",7,21,"homogenous",0.831,1,"1","r"
"597",7,22,"heterogenous",2.21,0,"1","r"
"598",7,23,"absent",1.141,1,"1","r"
"599",7,24,"homogenous",0.852,1,"1","r"
"600",7,25,"homogenous",0.866,1,"1","r"
"601",7,26,"heterogenous",1.601,0,"1","r"
"602",7,27,"absent",2.421,1,"1","r"
"603",7,28,"absent",1.181,1,"1","r"
"604",7,29,"homogenous",1.069,1,"1","r"
"605",7,30,"homogenous",0.802,1,"1","r"
"606",7,31,"absent",1.309,1,"1","r"
"607",7,32,"absent",1.2,1,"1","r"
"608",7,33,"homogenous",0.754,1,"1","r"
"609",7,34,"absent",0.881,1,"1","r"
"610",7,35,"absent",2.245,1,"1","r"
"611",7,36,"heterogenous",0.783,0,"1","r"
"612",7,37,"absent",2.347,1,"1","r"
"613",7,38,"heterogenous",1.034,0,"1","r"
"614",7,39,"absent",2.88,1,"1","r"
"615",7,40,"absent",1.559,1,"1","r"
"616",7,41,"absent",1.791,1,"1","r"
"617",7,42,"heterogenous",2.659,0,"1","r"
"618",7,43,"heterogenous",2.24,0,"1","r"
"619",7,44,"heterogenous",5.568,0,"1","r"
"620",7,45,"heterogenous",5.272,0,"1","r"
"621",7,46,"homogenous",0.985,1,"1","r"
"622",7,47,"homogenous",0.835,1,"1","r"
"623",7,48,"heterogenous",1.664,0,"1","r"
"624",7,49,"absent",3.872,1,"1","r"
"625",7,50,"absent",3.17,1,"1","r"
"626",7,51,"absent",2.904,1,"1","r"
"627",7,52,"homogenous",0.93,1,"1","r"
"628",7,53,"homogenous",0.671,1,"1","r"
"629",7,54,"homogenous",0.671,1,"1","r"
"630",7,55,"heterogenous",4.395,0,"1","r"
"631",7,56,"heterogenous",5.453,0,"1","r"
"632",7,57,"absent",3.441,0,"1","r"
"633",7,58,"homogenous",0.862,1,"1","r"
"634",7,59,"heterogenous",1.218,0,"1","r"
"635",7,60,"absent",2.653,0,"1","r"
"636",7,61,"absent",0.972,1,"1","r"
"637",7,62,"absent",1.222,1,"1","r"
"638",7,63,"homogenous",0.816,1,"1","r"
"639",7,64,"absent",0.758,1,"1","r"
"640",7,65,"homogenous",0.765,1,"1","r"
"641",7,66,"absent",2.25,1,"1","r"
"642",7,67,"absent",1.461,1,"1","r"
"643",7,68,"absent",2.713,1,"1","r"
"644",7,69,"absent",2.809,1,"1","r"
"645",7,70,"absent",2.87,1,"1","r"
"646",7,71,"heterogenous",1.403,0,"1","r"
"647",7,72,"heterogenous",1.644,0,"1","r"
"648",7,73,"homogenous",0.862,1,"1","r"
"649",7,74,"homogenous",0.818,0,"1","r"
"650",7,75,"heterogenous",3.783,0,"1","r"
"651",7,76,"absent",1.39,1,"1","r"
"652",7,77,"absent",0.993,1,"1","r"
"653",7,78,"heterogenous",0.984,0,"1","r"
"654",7,79,"heterogenous",2.321,0,"1","r"
"655",7,80,"heterogenous",2.777,0,"1","r"
"656",7,81,"homogenous",0.933,1,"1","r"
"657",7,82,"homogenous",1.002,1,"1","r"
"658",7,83,"homogenous",0.711,1,"1","r"
"659",7,84,"absent",7.627,0,"1","r"
"660",7,85,"heterogenous",2.938,0,"1","r"
"661",7,86,"absent",0.937,1,"1","r"
"662",7,87,"absent",5.174,1,"1","r"
"663",7,88,"heterogenous",1.489,0,"1","r"
"664",7,89,"heterogenous",4.649,0,"1","r"
"665",7,90,"homogenous",0.885,1,"1","r"
"666",7,91,"absent",1.185,1,"1","r"
"667",7,92,"heterogenous",0.948,0,"1","r"
"668",7,93,"absent",1.549,1,"1","r"
"669",7,94,"homogenous",1.803,1,"1","r"
"670",7,95,"absent",1.129,1,"1","r"
"671",7,96,"absent",1.078,1,"1","r"
"672",8,1,"heterogenous",1.259,0,"1","f"
"673",8,2,"homogenous",1.083,0,"1","f"
"674",8,3,"homogenous",1.913,1,"1","f"
"675",8,4,"homogenous",0.98,1,"1","f"
"676",8,5,"absent",1.643,0,"1","f"
"677",8,6,"homogenous",2.071,1,"1","f"
"678",8,7,"heterogenous",1.341,1,"1","f"
"679",8,8,"homogenous",0.812,0,"1","f"
"680",8,9,"heterogenous",1.696,0,"1","f"
"681",8,10,"heterogenous",1.256,0,"1","f"
"682",8,11,"absent",2.105,1,"1","f"
"683",8,12,"absent",1.663,0,"1","f"
"684",8,13,"absent",1.303,0,"1","f"
"685",8,14,"heterogenous",0.874,1,"1","f"
"686",8,15,"homogenous",1.152,1,"1","f"
"687",8,16,"absent",1.476,1,"1","f"
"688",8,17,"heterogenous",1.467,0,"1","f"
"689",8,18,"absent",1.232,0,"1","f"
"690",8,19,"absent",1.405,0,"1","f"
"691",8,20,"absent",1.303,1,"1","f"
"692",8,21,"absent",1.736,1,"1","f"
"693",8,22,"heterogenous",1.351,0,"1","f"
"694",8,23,"absent",1.448,0,"1","f"
"695",8,24,"heterogenous",1.295,0,"1","f"
"696",8,25,"absent",2.005,1,"1","f"
"697",8,26,"homogenous",1.585,0,"1","f"
"698",8,27,"absent",2.345,0,"1","f"
"699",8,28,"absent",4.237,1,"1","f"
"700",8,29,"absent",1.401,1,"1","f"
"701",8,30,"absent",1.555,0,"1","f"
"702",8,31,"homogenous",1.7,1,"1","f"
"703",8,32,"absent",1.474,0,"1","f"
"704",8,33,"absent",1.7,0,"1","f"
"705",8,34,"absent",2.162,1,"1","f"
"706",8,35,"absent",1.536,1,"1","f"
"707",8,36,"absent",1.136,0,"1","f"
"708",8,37,"heterogenous",1.929,1,"1","f"
"709",8,38,"heterogenous",1.361,0,"1","f"
"710",8,39,"homogenous",2.561,0,"1","f"
"711",8,40,"absent",1.168,1,"1","f"
"712",8,41,"homogenous",1.499,1,"1","f"
"713",8,42,"absent",1.254,0,"1","f"
"714",8,43,"heterogenous",1.262,0,"1","f"
"715",8,44,"heterogenous",2.738,1,"1","f"
"716",8,45,"homogenous",2.074,0,"1","f"
"717",8,46,"homogenous",1.741,1,"1","f"
"718",8,47,"homogenous",0.783,1,"1","f"
"719",8,48,"absent",1.7,1,"1","f"
"720",8,49,"absent",1.745,1,"1","f"
"721",8,50,"heterogenous",1.753,0,"1","f"
"722",8,51,"absent",1.221,0,"1","f"
"723",8,52,"heterogenous",1.336,1,"1","f"
"724",8,53,"homogenous",1.17,1,"1","f"
"725",8,54,"heterogenous",1.665,0,"1","f"
"726",8,55,"absent",3.255,0,"1","f"
"727",8,56,"absent",1.778,1,"1","f"
"728",8,58,"homogenous",1.672,0,"1","f"
"729",8,59,"absent",1.835,1,"1","f"
"730",8,60,"homogenous",1.445,1,"1","f"
"731",8,61,"absent",1.61,1,"1","f"
"732",8,62,"absent",2.439,1,"1","f"
"733",8,63,"absent",1.621,0,"1","f"
"734",8,64,"absent",1.377,1,"1","f"
"735",8,65,"absent",1.303,1,"1","f"
"736",8,66,"absent",1.204,1,"1","f"
"737",8,67,"absent",1.035,1,"1","f"
"738",8,68,"heterogenous",1.391,0,"1","f"
"739",8,69,"absent",1.32,0,"1","f"
"740",8,70,"absent",1.753,1,"1","f"
"741",8,71,"heterogenous",1.126,0,"1","f"
"742",8,72,"heterogenous",1.011,1,"1","f"
"743",8,73,"heterogenous",1.023,1,"1","f"
"744",8,74,"homogenous",0.888,1,"1","f"
"745",8,75,"absent",2.574,1,"1","f"
"746",8,76,"homogenous",1.445,0,"1","f"
"747",8,77,"absent",2.686,0,"1","f"
"748",8,78,"homogenous",1.413,1,"1","f"
"749",8,79,"absent",1.652,0,"1","f"
"750",8,80,"homogenous",0.837,1,"1","f"
"751",8,81,"homogenous",0.815,1,"1","f"
"752",8,82,"heterogenous",2.119,0,"1","f"
"753",8,83,"absent",2.515,1,"1","f"
"754",8,84,"heterogenous",1.712,0,"1","f"
"755",8,85,"heterogenous",1.204,1,"1","f"
"756",8,86,"absent",0.838,0,"1","f"
"757",8,87,"absent",1.328,0,"1","f"
"758",8,88,"heterogenous",1.305,0,"1","f"
"759",8,89,"homogenous",1.54,1,"1","f"
"760",8,90,"absent",1,0,"1","f"
"761",8,91,"homogenous",0.947,1,"1","f"
"762",8,92,"absent",1.637,1,"1","f"
"763",8,93,"absent",1.787,1,"1","f"
"764",8,94,"heterogenous",1.531,0,"1","f"
"765",8,95,"absent",1.247,0,"1","f"
"766",8,96,"absent",1.204,1,"1","f"
"767",9,1,"absent",1.318,1,"1","f"
"768",9,2,"absent",2.957,1,"1","f"
"769",9,3,"absent",2.375,1,"1","f"
"770",9,4,"heterogenous",0.97,1,"1","f"
"771",9,5,"heterogenous",1.28,0,"1","f"
"772",9,6,"absent",2.702,1,"1","f"
"773",9,7,"heterogenous",2.904,0,"1","f"
"774",9,8,"absent",3.04,0,"1","f"
"775",9,9,"heterogenous",4.291,1,"1","f"
"776",9,10,"absent",3.03,1,"1","f"
"777",9,11,"absent",4.502,1,"1","f"
"778",9,12,"homogenous",0.985,1,"1","f"
"779",9,14,"homogenous",1.008,1,"1","f"
"780",9,15,"absent",4.485,1,"1","f"
"781",9,16,"absent",5.172,1,"1","f"
"782",9,17,"absent",4.5,1,"1","f"
"783",9,18,"homogenous",0.82,1,"1","f"
"784",9,19,"absent",1.491,0,"1","f"
"785",9,20,"heterogenous",2.47,0,"1","f"
"786",9,21,"absent",1.892,1,"1","f"
"787",9,22,"absent",2.426,1,"1","f"
"788",9,23,"absent",3.289,1,"1","f"
"789",9,24,"absent",2.243,1,"1","f"
"790",9,25,"homogenous",0.806,1,"1","f"
"791",9,26,"absent",2.593,0,"1","f"
"792",9,27,"homogenous",0.928,1,"1","f"
"793",9,28,"homogenous",0.704,1,"1","f"
"794",9,29,"heterogenous",2.925,0,"1","f"
"795",9,30,"heterogenous",4.252,1,"1","f"
"796",9,31,"homogenous",0.719,1,"1","f"
"797",9,32,"heterogenous",1.294,1,"1","f"
"798",9,33,"heterogenous",2.329,1,"1","f"
"799",9,34,"absent",3.069,0,"1","f"
"800",9,35,"homogenous",0.809,1,"1","f"
"801",9,36,"absent",2.47,0,"1","f"
"802",9,37,"absent",2.341,1,"1","f"
"803",9,38,"absent",2.229,1,"1","f"
"804",9,39,"homogenous",0.746,1,"1","f"
"805",9,40,"absent",1.698,0,"1","f"
"806",9,41,"heterogenous",2.232,0,"1","f"
"807",9,42,"homogenous",1.07,1,"1","f"
"808",9,43,"absent",3.344,1,"1","f"
"809",9,44,"absent",3.752,1,"1","f"
"810",9,45,"absent",2.929,1,"1","f"
"811",9,46,"homogenous",0.752,1,"1","f"
"812",9,47,"homogenous",0.838,1,"1","f"
"813",9,48,"absent",2.68,1,"1","f"
"814",9,49,"homogenous",0.743,1,"1","f"
"815",9,50,"heterogenous",1.225,1,"1","f"
"816",9,51,"absent",5.421,1,"1","f"
"817",9,52,"absent",3.294,1,"1","f"
"818",9,53,"homogenous",0.673,1,"1","f"
"819",9,54,"homogenous",0.673,1,"1","f"
"820",9,55,"absent",4.231,1,"1","f"
"821",9,56,"absent",2.752,1,"1","f"
"822",9,57,"absent",3.673,1,"1","f"
"823",9,58,"homogenous",0.624,1,"1","f"
"824",9,59,"absent",3.465,1,"1","f"
"825",9,60,"homogenous",0.839,1,"1","f"
"826",9,61,"absent",3.16,0,"1","f"
"827",9,62,"absent",3.032,1,"1","f"
"828",9,63,"homogenous",0.662,1,"1","f"
"829",9,64,"absent",2.625,1,"1","f"
"830",9,65,"absent",3.954,0,"1","f"
"831",9,66,"heterogenous",1.175,1,"1","f"
"832",9,67,"heterogenous",2.18,1,"1","f"
"833",9,68,"homogenous",0.88,1,"1","f"
"834",9,69,"homogenous",0.822,1,"1","f"
"835",9,70,"heterogenous",2.915,0,"1","f"
"836",9,71,"heterogenous",1.044,1,"1","f"
"837",9,72,"absent",4.093,1,"1","f"
"838",9,73,"heterogenous",2.488,1,"1","f"
"839",9,74,"heterogenous",4.461,0,"1","f"
"840",9,75,"absent",3.604,1,"1","f"
"841",9,76,"heterogenous",3.626,0,"1","f"
"842",9,77,"homogenous",0.692,1,"1","f"
"843",9,78,"absent",1.407,0,"1","f"
"844",9,79,"heterogenous",3.058,0,"1","f"
"845",9,80,"heterogenous",0.823,1,"1","f"
"846",9,81,"homogenous",0.624,1,"1","f"
"847",9,82,"absent",2.854,0,"1","f"
"848",9,83,"absent",1.341,0,"1","f"
"849",9,84,"heterogenous",2.007,1,"1","f"
"850",9,85,"absent",2.855,1,"1","f"
"851",9,86,"heterogenous",3.692,0,"1","f"
"852",9,87,"absent",4.014,0,"1","f"
"853",9,88,"heterogenous",1.106,1,"1","f"
"854",9,89,"absent",3.693,1,"1","f"
"855",9,90,"absent",7.169,0,"1","f"
"856",9,91,"heterogenous",1.398,1,"1","f"
"857",9,92,"absent",4.172,1,"1","f"
"858",9,93,"homogenous",0.769,1,"1","f"
"859",9,94,"homogenous",0.695,1,"1","f"
"860",9,95,"absent",2.442,0,"1","f"
"861",9,96,"absent",1.982,0,"1","f"
"862",10,1,"absent",4.815,1,"1","r"
"863",10,2,"heterogenous",2.243,0,"1","r"
"864",10,3,"heterogenous",3.772,1,"1","r"
"865",10,4,"absent",3.277,1,"1","r"
"866",10,5,"absent",4.176,1,"1","r"
"867",10,6,"heterogenous",3.441,0,"1","r"
"868",10,7,"absent",4.434,0,"1","r"
"869",10,8,"absent",5.112,1,"1","r"
"870",10,9,"heterogenous",3.806,0,"1","r"
"871",10,10,"absent",3.94,0,"1","r"
"872",10,11,"absent",4.575,1,"1","r"
"873",10,12,"heterogenous",2.301,1,"1","r"
"874",10,13,"absent",2.932,1,"1","r"
"875",10,14,"homogenous",3.647,1,"1","r"
"876",10,15,"absent",2.377,0,"1","r"
"877",10,16,"absent",2.349,0,"1","r"
"878",10,17,"absent",2.232,1,"1","r"
"879",10,18,"homogenous",2.261,1,"1","r"
"880",10,19,"heterogenous",4.283,0,"1","r"
"881",10,20,"heterogenous",6.936,0,"1","r"
"882",10,21,"homogenous",7.367,1,"1","r"
"883",10,22,"absent",6.48,1,"1","r"
"884",10,23,"absent",3.686,1,"1","r"
"885",10,24,"absent",4.563,1,"1","r"
"886",10,25,"heterogenous",4.142,1,"1","r"
"887",10,26,"absent",6.692,0,"1","r"
"888",10,27,"absent",3.111,1,"1","r"
"889",10,28,"homogenous",2.119,1,"1","r"
"890",10,29,"absent",6.962,1,"1","r"
"891",10,30,"absent",8.705,1,"1","r"
"892",10,31,"heterogenous",4.013,0,"1","r"
"893",10,32,"absent",5.77,1,"1","r"
"894",10,33,"heterogenous",2.935,1,"1","r"
"895",10,34,"heterogenous",5.772,0,"1","r"
"896",10,35,"homogenous",4.358,1,"1","r"
"897",10,36,"absent",2.613,0,"1","r"
"898",10,37,"absent",5.423,1,"1","r"
"899",10,38,"homogenous",1.49,1,"1","r"
"900",10,39,"absent",6.045,1,"1","r"
"901",10,40,"absent",6.243,1,"1","r"
"902",10,41,"heterogenous",3.201,1,"1","r"
"903",10,42,"homogenous",2.008,1,"1","r"
"904",10,43,"absent",4.343,0,"1","r"
"905",10,44,"homogenous",1.022,1,"1","r"
"906",10,45,"absent",4.842,0,"1","r"
"907",10,46,"absent",4.034,1,"1","r"
"908",10,48,"absent",6.43,1,"1","r"
"909",10,49,"absent",5.455,1,"1","r"
"910",10,50,"absent",5.244,0,"1","r"
"911",10,51,"homogenous",1.256,1,"1","r"
"912",10,52,"absent",5.132,1,"1","r"
"913",10,53,"heterogenous",5.401,0,"1","r"
"914",10,54,"homogenous",0.968,1,"1","r"
"915",10,55,"absent",6.476,0,"1","r"
"916",10,56,"homogenous",1.646,1,"1","r"
"917",10,57,"homogenous",1.07,1,"1","r"
"918",10,58,"absent",2.122,1,"1","r"
"919",10,59,"homogenous",1.285,1,"1","r"
"920",10,60,"homogenous",1.243,1,"1","r"
"921",10,61,"heterogenous",4.518,0,"1","r"
"922",10,62,"heterogenous",6.446,0,"1","r"
"923",10,63,"absent",10.161,1,"1","r"
"924",10,64,"heterogenous",6.746,0,"1","r"
"925",10,65,"homogenous",1.005,1,"1","r"
"926",10,66,"homogenous",0.933,1,"1","r"
"927",10,67,"absent",11.949,1,"1","r"
"928",10,68,"absent",8.319,1,"1","r"
"929",10,69,"absent",5.794,0,"1","r"
"930",10,70,"absent",5.716,1,"1","r"
"931",10,71,"absent",7.844,0,"1","r"
"932",10,72,"absent",6.806,1,"1","r"
"933",10,73,"homogenous",0.976,1,"1","r"
"934",10,74,"absent",4.756,1,"1","r"
"935",10,75,"heterogenous",4.815,0,"1","r"
"936",10,76,"heterogenous",7.092,1,"1","r"
"937",10,77,"absent",8.279,1,"1","r"
"938",10,78,"heterogenous",6.426,0,"1","r"
"939",10,79,"homogenous",0.914,1,"1","r"
"940",10,80,"heterogenous",6.193,0,"1","r"
"941",10,81,"absent",9.37,1,"1","r"
"942",10,82,"heterogenous",7.854,0,"1","r"
"943",10,83,"homogenous",1.982,1,"1","r"
"944",10,84,"homogenous",0.962,1,"1","r"
"945",10,85,"heterogenous",5.761,1,"1","r"
"946",10,86,"homogenous",0.992,1,"1","r"
"947",10,87,"homogenous",0.716,1,"1","r"
"948",10,88,"homogenous",0.849,1,"1","r"
"949",10,89,"absent",7.495,0,"1","r"
"950",10,90,"heterogenous",3.968,0,"1","r"
"951",10,91,"heterogenous",3.246,1,"1","r"
"952",10,92,"absent",9.567,1,"1","r"
"953",10,93,"homogenous",0.9,1,"1","r"
"954",10,94,"absent",8.396,1,"1","r"
"955",10,95,"absent",7.342,1,"1","r"
"956",10,96,"absent",7.814,1,"1","r"
"957",11,1,"absent",23.958,1,"1","f"
"958",11,2,"heterogenous",8.978,1,"1","f"
"959",11,3,"absent",23.72,1,"1","f"
"960",11,4,"homogenous",1.667,1,"1","f"
"961",11,5,"absent",31.596,1,"1","f"
"962",11,6,"homogenous",1.768,1,"1","f"
"963",11,7,"heterogenous",10.14,1,"1","f"
"964",11,8,"heterogenous",32.429,0,"1","f"
"965",11,9,"absent",19.813,1,"1","f"
"966",11,10,"absent",27.967,1,"1","f"
"967",11,11,"homogenous",1.293,1,"1","f"
"968",11,12,"homogenous",1.413,1,"1","f"
"969",11,13,"absent",20.708,0,"1","f"
"970",11,14,"homogenous",1.474,1,"1","f"
"971",11,15,"heterogenous",13.706,1,"1","f"
"972",11,16,"absent",17.565,1,"1","f"
"973",11,17,"absent",19.423,1,"1","f"
"974",11,18,"absent",28.128,1,"1","f"
"975",11,19,"absent",25.527,1,"1","f"
"976",11,20,"absent",19.895,1,"1","f"
"977",11,21,"absent",19.546,1,"1","f"
"978",11,22,"absent",20.578,1,"1","f"
"979",11,23,"absent",19.286,1,"1","f"
"980",11,24,"heterogenous",2.432,1,"1","f"
"981",11,25,"heterogenous",10.683,1,"1","f"
"982",11,26,"absent",31.813,1,"1","f"
"983",11,27,"absent",18.095,1,"1","f"
"984",11,28,"absent",23.72,1,"1","f"
"985",11,29,"absent",28.658,1,"1","f"
"986",11,30,"absent",13.173,1,"1","f"
"987",11,31,"heterogenous",7.08,1,"1","f"
"988",11,32,"heterogenous",18.724,0,"1","f"
"989",11,33,"absent",27.139,1,"1","f"
"990",11,34,"homogenous",1.23,1,"1","f"
"991",11,35,"heterogenous",14.485,1,"1","f"
"992",11,36,"homogenous",0.984,1,"1","f"
"993",11,37,"absent",23.508,1,"1","f"
"994",11,38,"homogenous",1.033,1,"1","f"
"995",11,39,"heterogenous",27.687,0,"1","f"
"996",11,40,"homogenous",1.219,1,"1","f"
"997",11,41,"homogenous",0.852,1,"1","f"
"998",11,42,"heterogenous",19.47,0,"1","f"
"999",11,43,"homogenous",1.023,1,"1","f"
"1000",11,44,"homogenous",0.818,1,"1","f"
"1001",11,45,"heterogenous",22.657,0,"1","f"
"1002",11,46,"heterogenous",24.069,1,"1","f"
"1003",11,47,"absent",22.645,1,"1","f"
"1004",11,48,"absent",12.424,1,"1","f"
"1005",11,49,"homogenous",1.06,1,"1","f"
"1006",11,50,"absent",17.097,1,"1","f"
"1007",11,51,"heterogenous",9.072,1,"1","f"
"1008",11,52,"absent",23.681,1,"1","f"
"1009",11,53,"heterogenous",21.023,0,"1","f"
"1010",11,54,"absent",28.342,1,"1","f"
"1011",11,55,"absent",28.478,1,"1","f"
"1012",11,56,"homogenous",0.996,1,"1","f"
"1013",11,57,"absent",23.969,1,"1","f"
"1014",11,58,"absent",30.512,1,"1","f"
"1015",11,59,"heterogenous",22.846,1,"1","f"
"1016",11,60,"absent",25.291,1,"1","f"
"1017",11,61,"heterogenous",14.742,1,"1","f"
"1018",11,62,"heterogenous",23.778,0,"1","f"
"1019",11,63,"homogenous",1.151,1,"1","f"
"1020",11,64,"heterogenous",18.275,0,"1","f"
"1021",11,65,"absent",24.047,1,"1","f"
"1022",11,66,"heterogenous",20.095,1,"1","f"
"1023",11,67,"homogenous",1.381,1,"1","f"
"1024",11,68,"heterogenous",3.652,1,"1","f"
"1025",11,69,"absent",19.989,1,"1","f"
"1026",11,70,"heterogenous",8.796,1,"1","f"
"1027",11,71,"absent",22.297,1,"1","f"
"1028",11,72,"absent",18.288,1,"1","f"
"1029",11,73,"absent",15.979,1,"1","f"
"1030",11,74,"homogenous",0.904,1,"1","f"
"1031",11,75,"absent",18.664,1,"1","f"
"1032",11,76,"homogenous",1.039,1,"1","f"
"1033",11,77,"absent",17.928,1,"1","f"
"1034",11,78,"absent",25.57,1,"1","f"
"1035",11,79,"absent",22.045,1,"1","f"
"1036",11,80,"absent",23.84,1,"1","f"
"1037",11,81,"homogenous",0.892,1,"1","f"
"1038",11,82,"absent",22.128,1,"1","f"
"1039",11,83,"absent",25.078,1,"1","f"
"1040",11,84,"absent",18.919,1,"1","f"
"1041",11,85,"heterogenous",16.068,1,"1","f"
"1042",11,86,"absent",15.703,1,"1","f"
"1043",11,87,"absent",13.754,1,"1","f"
"1044",11,88,"homogenous",0.837,1,"1","f"
"1045",11,89,"homogenous",0.812,1,"1","f"
"1046",11,90,"homogenous",0.762,1,"1","f"
"1047",11,91,"heterogenous",3.601,1,"1","f"
"1048",11,92,"absent",21.969,1,"1","f"
"1049",11,93,"absent",22.36,1,"1","f"
"1050",11,94,"homogenous",0.842,1,"1","f"
"1051",11,95,"absent",16.97,1,"1","f"
"1052",11,96,"homogenous",0.782,1,"1","f"
"1053",12,1,"absent",0.797,0,"1","f"
"1054",12,2,"absent",6.134,0,"1","f"
"1055",12,3,"absent",2.661,1,"1","f"
"1056",12,4,"homogenous",2.3,0,"1","f"
"1057",12,5,"heterogenous",1.225,0,"1","f"
"1058",12,6,"absent",1.614,1,"1","f"
"1059",12,7,"absent",1.574,0,"1","f"
"1060",12,8,"heterogenous",1.961,1,"1","f"
"1061",12,9,"absent",1.25,1,"1","f"
"1062",12,10,"heterogenous",1.253,1,"1","f"
"1063",12,11,"heterogenous",1.125,1,"1","f"
"1064",12,12,"heterogenous",1.862,0,"1","f"
"1065",12,13,"absent",1.7,0,"1","f"
"1066",12,14,"absent",0.802,0,"1","f"
"1067",12,15,"heterogenous",0.922,0,"1","f"
"1068",12,16,"homogenous",1.152,0,"1","f"
"1069",12,17,"heterogenous",0.873,1,"1","f"
"1070",12,18,"homogenous",0.822,1,"1","f"
"1071",12,19,"homogenous",1.704,1,"1","f"
"1072",12,20,"homogenous",0.9,0,"1","f"
"1073",12,21,"absent",0.851,0,"1","f"
"1074",12,22,"homogenous",1.406,1,"1","f"
"1075",12,23,"homogenous",1.743,1,"1","f"
"1076",12,24,"absent",5.793,1,"1","f"
"1077",12,25,"absent",2.343,1,"1","f"
"1078",12,26,"absent",4.245,0,"1","f"
"1079",12,27,"absent",6.251,0,"1","f"
"1080",12,28,"absent",2.761,0,"1","f"
"1081",12,29,"homogenous",8.645,1,"1","f"
"1082",12,30,"homogenous",16.166,0,"1","f"
"1083",12,31,"absent",16.289,1,"1","f"
"1084",12,32,"absent",9.367,0,"1","f"
"1085",12,33,"homogenous",4.619,1,"1","f"
"1086",12,34,"heterogenous",19.525,1,"1","f"
"1087",12,35,"absent",12.48,1,"1","f"
"1088",12,36,"homogenous",16.686,0,"1","f"
"1089",12,37,"absent",15.554,1,"1","f"
"1090",12,38,"absent",6.643,0,"1","f"
"1091",12,39,"heterogenous",29.121,0,"1","f"
"1092",12,40,"absent",6.776,0,"1","f"
"1093",12,41,"homogenous",9.112,1,"1","f"
"1094",12,42,"homogenous",18.547,1,"1","f"
"1095",12,43,"heterogenous",13.32,1,"1","f"
"1096",12,44,"absent",33.662,1,"1","f"
"1097",12,45,"absent",14.545,0,"1","f"
"1098",12,46,"absent",9.885,0,"1","f"
"1099",12,47,"absent",19.468,0,"1","f"
"1100",12,48,"homogenous",11.608,1,"1","f"
"1101",12,49,"absent",38.112,1,"1","f"
"1102",12,50,"absent",26.342,1,"1","f"
"1103",12,51,"absent",19.263,0,"1","f"
"1104",12,52,"absent",15.576,0,"1","f"
"1105",12,53,"absent",34.11,0,"1","f"
"1106",12,54,"heterogenous",12.809,1,"1","f"
"1107",12,55,"homogenous",23.763,1,"1","f"
"1108",12,56,"homogenous",23.12,1,"1","f"
"1109",12,57,"heterogenous",14.871,1,"1","f"
"1110",12,58,"absent",7.276,0,"1","f"
"1111",12,59,"absent",29.058,1,"1","f"
"1112",12,60,"heterogenous",9.923,1,"1","f"
"1113",12,61,"heterogenous",10.939,1,"1","f"
"1114",12,62,"absent",16.273,0,"1","f"
"1115",12,63,"heterogenous",20.256,1,"1","f"
"1116",12,64,"homogenous",15.021,1,"1","f"
"1117",12,65,"absent",12.368,0,"1","f"
"1118",12,66,"absent",15.71,0,"1","f"
"1119",12,67,"absent",13.372,0,"1","f"
"1120",12,68,"absent",11.468,0,"1","f"
"1121",12,69,"heterogenous",14.648,1,"1","f"
"1122",12,70,"absent",23.304,0,"1","f"
"1123",12,71,"heterogenous",7.776,1,"1","f"
"1124",12,72,"homogenous",13.551,1,"1","f"
"1125",12,73,"absent",17.997,0,"1","f"
"1126",12,74,"absent",19.58,0,"1","f"
"1127",12,75,"homogenous",8.205,1,"1","f"
"1128",12,76,"homogenous",15.518,1,"1","f"
"1129",12,77,"absent",13.715,0,"1","f"
"1130",12,78,"absent",5.336,1,"1","f"
"1131",12,79,"absent",12.437,0,"1","f"
