subNum	 block	 trialNo	 fixNo	 xFix	 xFixFlipped	 yFix	 fixStartTime	 fixEndTime	 targPresent	 targSide	 easySide	 RT	 accuracy
23	 2	 10	 1	 511	 1	 391	 943255	 943683	 1	 right	 L	 1.332	 0
23	 2	 11	 1	 510	 2	 395	 945747	 946198	 0	 x	 L	 2.421	 0
23	 2	 12	 1	 507	 -5	 392	 949628	 950015	 1	 right	 R	 0.921	 1
23	 2	 13	 1	 506	 -6	 388	 952001	 952485	 1	 right	 R	 1.299	 1
23	 2	 14	 1	 505	 7	 391	 954347	 954709	 1	 right	 L	 1.924	 1
23	 2	 15	 1	 507	 5	 395	 957628	 958010	 0	 x	 L	 2.444	 1
23	 2	 16	 1	 513	 -1	 389	 961520	 961942	 1	 right	 L	 2.164	 0
23	 2	 17	 1	 507	 5	 391	 965042	 965495	 1	 right	 L	 2.253	 1
23	 2	 18	 1	 507	 -5	 399	 968644	 969019	 0	 x	 R	 1.702	 1
23	 2	 19	 1	 504	 8	 397	 971785	 972200	 0	 x	 L	 2.353	 1
23	 2	 20	 1	 510	 2	 387	 975628	 976064	 1	 right	 L	 1.701	 0
23	 2	 21	 1	 509	 -3	 395	 978790	 979277	 0	 x	 R	 6.491	 1
23	 2	 22	 1	 506	 -6	 393	 986633	 987091	 0	 x	 R	 2.760	 1
23	 2	 23	 1	 504	 -8	 398	 990676	 991088	 0	 x	 R	 2.248	 1
23	 2	 24	 1	 511	 1	 399	 994177	 994605	 0	 x	 L	 4.220	 1
23	 2	 25	 1	 506	 -6	 387	 999646	 1000078	 1	 right	 R	 0.802	 1
23	 2	 26	 1	 511	 -1	 392	 1001797	 1002268	 1	 left	 R	 1.064	 0
23	 2	 27	 1	 507	 5	 382	 1004327	 1004750	 1	 right	 L	 3.434	 1
23	 2	 28	 1	 511	 -1	 391	 1009111	 1009491	 1	 right	 R	 0.671	 1
23	 2	 29	 1	 508	 4	 392	 1011130	 1011540	 1	 left	 L	 0.692	 1
23	 2	 30	 1	 507	 -5	 380	 1013274	 1013773	 1	 left	 R	 1.739	 0
23	 2	 31	 1	 509	 3	 389	 1016078	 1016515	 0	 x	 L	 1.947	 0
23	 2	 32	 1	 510	 -2	 396	 1019485	 1019909	 0	 x	 R	 2.321	 1
23	 2	 33	 1	 507	 -5	 389	 1023256	 1023742	 0	 x	 R	 3.851	 1
23	 2	 34	 1	 506	 6	 393	 1028558	 1029005	 0	 x	 L	 3.922	 1
23	 2	 35	 1	 495	 17	 383	 1033832	 1034271	 1	 right	 L	 3.220	 0
23	 2	 36	 1	 503	 -9	 388	 1039111	 1039557	 1	 left	 R	 3.753	 0
23	 2	 37	 1	 499	 13	 391	 1044336	 1044761	 0	 x	 L	 1.579	 0
23	 2	 38	 1	 513	 -1	 391	 1047188	 1047626	 0	 x	 L	 5.500	 1
23	 2	 39	 1	 506	 6	 396	 1053735	 1054191	 1	 right	 L	 1.644	 0
23	 2	 40	 1	 505	 -7	 393	 1057338	 1057789	 1	 left	 R	 2.292	 0
23	 2	 41	 1	 512	 0	 394	 1060893	 1061347	 0	 x	 R	 1.660	 0
23	 2	 42	 1	 500	 12	 394	 1063913	 1064332	 1	 left	 L	 0.900	 1
23	 2	 43	 1	 500	 -12	 399	 1066264	 1066674	 1	 right	 R	 0.699	 1
23	 2	 44	 1	 503	 -9	 398	 1068011	 1068384	 1	 left	 R	 1.813	 0
23	 2	 45	 1	 503	 9	 394	 1071125	 1071581	 1	 left	 L	 0.750	 1
23	 2	 46	 1	 504	 -8	 395	 1073024	 1073477	 0	 x	 R	 3.443	 1
23	 2	 47	 1	 504	 -8	 393	 1078716	 1079157	 1	 left	 R	 1.242	 1
23	 2	 48	 1	 503	 -9	 396	 1081009	 1081444	 1	 right	 R	 0.760	 1
23	 2	 49	 1	 506	 -6	 396	 1083219	 1083668	 0	 x	 R	 5.242	 1
23	 2	 50	 1	 504	 8	 395	 1089913	 1090328	 1	 left	 L	 0.850	 1
23	 2	 51	 1	 501	 -11	 390	 1092210	 1092666	 0	 x	 R	 1.534	 1
23	 2	 52	 1	 508	 4	 389	 1095192	 1095631	 0	 x	 L	 2.963	 1
23	 2	 53	 1	 505	 7	 394	 1099503	 1099993	 1	 right	 L	 3.954	 1
23	 2	 54	 1	 506	 6	 397	 1104706	 1105130	 1	 left	 L	 1.042	 1
23	 2	 55	 1	 509	 -3	 396	 1106997	 1107468	 1	 left	 R	 3.172	 0
23	 2	 56	 1	 506	 -6	 391	 1111320	 1111772	 0	 x	 R	 4.882	 1
23	 2	 57	 1	 500	 -12	 399	 1117954	 1118389	 0	 x	 R	 1.999	 1
23	 2	 58	 1	 507	 5	 401	 1121203	 1121683	 0	 x	 L	 1.841	 1
23	 2	 59	 1	 502	 -10	 392	 1124496	 1124897	 0	 x	 R	 1.760	 1
23	 2	 60	 1	 505	 7	 394	 1127609	 1128043	 0	 x	 L	 3.018	 0
23	 2	 61	 1	 505	 -7	 401	 1131893	 1132319	 1	 left	 R	 4.587	 0
23	 2	 62	 1	 501	 -11	 392	 1138342	 1138751	 1	 right	 R	 0.735	 1
23	 2	 63	 1	 507	 5	 398	 1140628	 1141077	 0	 x	 L	 2.634	 1
23	 2	 64	 1	 505	 -7	 388	 1144612	 1145034	 0	 x	 R	 2.432	 1
23	 2	 65	 1	 503	 9	 398	 1148395	 1148798	 1	 left	 L	 0.770	 1
23	 2	 66	 1	 503	 9	 396	 1150517	 1150934	 0	 x	 L	 1.219	 1
23	 2	 67	 1	 507	 5	 393	 1153085	 1153468	 1	 left	 L	 0.791	 1
23	 2	 68	 1	 499	 -13	 394	 1155327	 1155738	 1	 right	 R	 0.770	 1
23	 2	 69	 1	 507	 -5	 379	 1157446	 1157867	 0	 x	 R	 3.993	 1
23	 2	 70	 1	 502	 -10	 392	 1162687	 1163111	 1	 left	 R	 5.335	 0
23	 2	 71	 1	 506	 -6	 396	 1169393	 1169798	 0	 x	 R	 3.020	 1
23	 2	 72	 1	 507	 -5	 401	 1173681	 1174158	 1	 left	 R	 2.523	 0
23	 2	 73	 1	 504	 8	 397	 1177568	 1178043	 0	 x	 L	 3.529	 1
23	 2	 74	 1	 509	 -3	 392	 1182449	 1182942	 1	 left	 R	 1.639	 1
23	 2	 75	 1	 504	 8	 399	 1185437	 1185902	 0	 x	 L	 2.121	 1
23	 2	 76	 1	 500	 12	 394	 1188910	 1189344	 1	 left	 L	 0.830	 1
23	 2	 77	 1	 507	 5	 398	 1191093	 1191500	 1	 left	 L	 0.619	 1
23	 2	 78	 1	 506	 6	 395	 1193073	 1193545	 0	 x	 L	 3.590	 1
23	 2	 79	 1	 507	 5	 398	 1197912	 1198379	 0	 x	 L	 1.722	 1
23	 2	 80	 1	 504	 8	 388	 1200987	 1201417	 0	 x	 L	 1.188	 1
23	 2	 81	 1	 500	 12	 394	 1203524	 1203953	 0	 x	 L	 1.332	 1
23	 2	 82	 1	 507	 5	 398	 1205907	 1206397	 1	 left	 L	 0.880	 1
23	 2	 83	 1	 512	 0	 398	 1208438	 1208828	 1	 right	 R	 0.789	 1
23	 2	 84	 1	 504	 -8	 405	 1210676	 1211070	 1	 right	 R	 0.713	 1
23	 2	 85	 1	 508	 -4	 399	 1212529	 1212828	 0	 x	 R	 4.051	 1
23	 2	 86	 1	 505	 -7	 405	 1218142	 1218544	 0	 x	 R	 3.431	 1
23	 2	 87	 1	 507	 -5	 401	 1222823	 1223272	 0	 x	 R	 3.691	 1
23	 2	 88	 1	 513	 -1	 397	 1228364	 1228806	 0	 x	 L	 3.422	 1
23	 2	 89	 1	 506	 -6	 393	 1233034	 1233466	 1	 right	 R	 0.713	 1
23	 2	 90	 1	 506	 6	 386	 1235200	 1235583	 0	 x	 L	 3.099	 0
23	 2	 91	 1	 516	 -4	 398	 1239341	 1239756	 1	 left	 L	 1.018	 1
23	 2	 92	 1	 512	 0	 395	 1241611	 1242011	 0	 x	 R	 1.779	 1
23	 2	 93	 1	 511	 1	 400	 1244839	 1245311	 1	 right	 L	 2.993	 0
23	 2	 94	 1	 509	 -3	 396	 1249095	 1249557	 0	 x	 R	 3.299	 1
23	 2	 95	 1	 511	 -1	 391	 1253646	 1254049	 1	 left	 R	 3.590	 0
23	 2	 96	 1	 509	 3	 390	 1258396	 1258848	 0	 x	 L	 3.801	 1
24	 2	 1	 1	 518	 -6	 383	 7040314	 7040826	 1	 left	 L	 1.156	 1
24	 2	 2	 1	 509	 -3	 369	 7042801	 7043188	 0	 x	 R	 2.522	 1
24	 2	 3	 1	 516	 -4	 369	 7046393	 7046814	 1	 right	 L	 2.170	 0
24	 2	 4	 1	 519	 7	 348	 7049871	 7050219	 1	 right	 R	 1.320	 1
24	 2	 5	 1	 522	 -10	 382	 7052794	 7053377	 1	 right	 L	 2.522	 0
24	 2	 6	 1	 513	 1	 383	 7056778	 7057205	 1	 right	 R	 1.999	 1
24	 2	 7	 1	 519	 7	 384	 7059929	 7060393	 1	 left	 R	 4.400	 1
24	 2	 8	 1	 522	 10	 372	 7065482	 7066020	 1	 left	 R	 1.381	 0
24	 2	 9	 1	 518	 -6	 381	 7068850	 7069440	 1	 right	 L	 4.163	 1
24	 2	 10	 1	 515	 3	 373	 7074281	 7074754	 1	 right	 R	 1.223	 1
24	 2	 11	 1	 515	 -3	 383	 7076654	 7077112	 1	 right	 L	 7.293	 0
24	 2	 12	 1	 507	 -5	 383	 7085809	 7086280	 1	 right	 R	 0.936	 1
24	 2	 13	 1	 518	 6	 364	 7088152	 7088548	 1	 left	 R	 12.730	 0
24	 2	 14	 1	 516	 -4	 387	 7102344	 7102797	 0	 x	 L	 13.994	 1
24	 2	 15	 1	 500	 -12	 376	 7117589	 7118026	 0	 x	 R	 9.174	 1
24	 2	 16	 1	 501	 -11	 370	 7127816	 7128269	 1	 left	 R	 9.257	 1
24	 2	 17	 1	 507	 5	 370	 7138129	 7138673	 1	 left	 L	 0.904	 1
24	 2	 18	 1	 508	 -4	 373	 7140236	 7140780	 0	 x	 R	 1.629	 1
24	 2	 19	 1	 506	 6	 374	 7143120	 7143567	 0	 x	 L	 2.321	 1
24	 2	 20	 1	 503	 9	 383	 7146621	 7147084	 0	 x	 L	 2.251	 1
24	 2	 21	 1	 509	 -3	 373	 7150019	 7150418	 0	 x	 R	 1.928	 0
24	 2	 22	 1	 586	 74	 331	 7153139	 7153392	 0	 x	 R	 4.049	 0
24	 2	 23	 1	 501	 11	 381	 7158116	 7158636	 0	 x	 L	 2.220	 0
24	 2	 24	 1	 508	 -4	 353	 7161495	 7161950	 1	 right	 R	 1.272	 1
24	 2	 25	 1	 515	 -3	 371	 7164320	 7164722	 1	 left	 L	 0.859	 1
24	 2	 26	 1	 512	 0	 371	 7166366	 7166871	 0	 x	 R	 12.053	 1
24	 2	 27	 1	 505	 7	 372	 7179510	 7180144	 0	 x	 L	 9.417	 1
24	 2	 28	 1	 524	 12	 388	 7190095	 7190516	 0	 x	 R	 11.282	 1
24	 2	 29	 1	 512	 0	 369	 7202370	 7202614	 1	 left	 R	 7.705	 1
24	 2	 30	 1	 516	 4	 374	 7211426	 7211987	 0	 x	 R	 15.834	 0
24	 2	 31	 1	 506	 -6	 377	 7228820	 7229256	 0	 x	 R	 12.256	 1
24	 2	 32	 1	 513	 -1	 372	 7242101	 7242692	 0	 x	 L	 14.160	 1
24	 2	 33	 1	 507	 5	 378	 7257412	 7258087	 0	 x	 L	 11.635	 1
24	 2	 34	 1	 517	 -5	 365	 7270472	 7271063	 0	 x	 L	 9.682	 1
24	 2	 35	 1	 512	 0	 382	 7280842	 7281349	 1	 left	 R	 8.983	 1
24	 2	 36	 1	 523	 -11	 373	 7291575	 7292055	 1	 left	 L	 0.942	 1
24	 2	 37	 1	 521	 -9	 354	 7296614	 7296952	 1	 left	 L	 0.918	 1
24	 2	 38	 1	 511	 1	 372	 7299299	 7299807	 1	 left	 L	 0.896	 1
24	 2	 39	 1	 515	 3	 375	 7301808	 7302469	 1	 left	 R	 1.423	 0
24	 2	 40	 1	 511	 1	 374	 7304931	 7305597	 1	 right	 L	 2.182	 1
24	 2	 41	 1	 512	 0	 367	 7308659	 7309384	 1	 right	 L	 1.833	 0
24	 2	 42	 1	 510	 -2	 369	 7311797	 7312418	 0	 x	 R	 2.796	 0
24	 2	 43	 1	 506	 6	 374	 7315974	 7316252	 1	 right	 L	 2.680	 0
24	 2	 44	 1	 506	 -6	 372	 7319974	 7320451	 1	 left	 R	 2.230	 1
24	 2	 45	 1	 509	 -3	 375	 7323480	 7323983	 0	 x	 R	 2.254	 1
24	 2	 46	 1	 509	 3	 373	 7327029	 7327685	 0	 x	 L	 2.393	 0
24	 2	 47	 1	 503	 -9	 364	 7330871	 7331350	 1	 right	 R	 1.180	 1
24	 2	 48	 1	 506	 6	 368	 7334115	 7334907	 0	 x	 L	 11.486	 1
24	 2	 49	 1	 504	 -8	 373	 7346867	 7347339	 0	 x	 R	 2.535	 1
24	 2	 50	 1	 505	 -7	 369	 7350486	 7350847	 0	 x	 R	 1.273	 1
24	 2	 51	 1	 510	 2	 363	 7352914	 7353368	 0	 x	 L	 1.668	 1
24	 2	 52	 1	 513	 1	 370	 7356493	 7356745	 1	 left	 R	 1.502	 0
24	 2	 53	 1	 512	 0	 363	 7359751	 7360037	 0	 x	 L	 5.183	 0
24	 2	 54	 1	 508	 -4	 377	 7366347	 7366871	 0	 x	 R	 1.038	 1
24	 2	 55	 1	 510	 2	 372	 7368776	 7369157	 1	 right	 L	 2.677	 1
24	 2	 56	 1	 516	 -4	 377	 7372763	 7373035	 0	 x	 L	 2.299	 1
24	 2	 57	 1	 508	 -4	 372	 7376030	 7376541	 1	 left	 R	 4.331	 0
24	 2	 58	 1	 506	 6	 371	 7384037	 7384785	 0	 x	 L	 10.752	 0
24	 2	 59	 1	 495	 17	 356	 7396112	 7396515	 0	 x	 L	 10.795	 1
24	 2	 60	 1	 511	 1	 372	 7408011	 7408563	 1	 left	 L	 1.190	 1
24	 2	 61	 1	 506	 6	 373	 7410552	 7411169	 0	 x	 L	 5.181	 0
24	 2	 62	 1	 507	 -5	 368	 7417246	 7417702	 0	 x	 R	 2.469	 1
24	 2	 63	 1	 505	 -7	 365	 7421421	 7421877	 1	 right	 R	 1.536	 1
24	 2	 64	 1	 508	 -4	 375	 7425204	 7425722	 0	 x	 R	 5.048	 1
24	 2	 65	 1	 508	 4	 374	 7432688	 7433333	 0	 x	 L	 1.433	 1
24	 2	 66	 1	 515	 -3	 379	 7435598	 7435918	 1	 left	 L	 1.232	 1
24	 2	 67	 1	 515	 -3	 369	 7438056	 7438416	 0	 x	 L	 3.799	 1
24	 2	 68	 1	 510	 -2	 377	 7442990	 7443429	 1	 right	 R	 0.854	 1
24	 2	 69	 1	 509	 -3	 372	 7445195	 7445676	 0	 x	 R	 0.952	 1
24	 2	 70	 1	 508	 -4	 379	 7447436	 7448015	 0	 x	 R	 0.667	 0
24	 2	 71	 1	 505	 7	 374	 7449276	 7449708	 0	 x	 L	 2.182	 1
24	 2	 72	 1	 510	 -2	 367	 7452476	 7453101	 0	 x	 R	 1.681	 1
24	 2	 73	 1	 510	 2	 368	 7455388	 7456263	 1	 right	 L	 1.722	 1
24	 2	 74	 1	 508	 4	 366	 7458469	 7459082	 1	 right	 L	 1.251	 0
24	 2	 75	 1	 508	 -4	 376	 7461620	 7462349	 1	 right	 R	 1.246	 1
24	 2	 76	 1	 511	 -1	 380	 7464462	 7465194	 1	 left	 R	 1.231	 0
24	 2	 77	 1	 508	 4	 370	 7467276	 7467738	 1	 left	 L	 1.055	 1
24	 2	 78	 1	 512	 0	 367	 7469844	 7470221	 1	 right	 R	 1.012	 1
24	 2	 79	 1	 508	 -4	 375	 7472070	 7472683	 0	 x	 R	 2.082	 0
24	 2	 80	 1	 522	 10	 372	 7475744	 7476097	 0	 x	 R	 12.769	 1
24	 2	 81	 1	 507	 5	 365	 7489612	 7489997	 1	 right	 L	 11.457	 0
24	 2	 82	 1	 508	 4	 368	 7502348	 7502984	 0	 x	 L	 16.604	 1
24	 2	 83	 1	 508	 4	 372	 7520668	 7521036	 0	 x	 L	 6.307	 1
24	 2	 84	 1	 526	 -14	 371	 7528323	 7528768	 0	 x	 L	 0.870	 1
24	 2	 85	 1	 521	 9	 362	 7530260	 7530739	 1	 right	 R	 1.269	 1
24	 2	 86	 1	 520	 -8	 375	 7532549	 7533570	 1	 left	 L	 0.778	 1
24	 2	 87	 1	 515	 3	 373	 7534509	 7535216	 1	 right	 R	 0.850	 1
24	 2	 88	 1	 509	 -3	 367	 7536648	 7537282	 0	 x	 R	 1.247	 1
24	 2	 89	 1	 512	 0	 373	 7539151	 7539771	 0	 x	 R	 0.764	 1
24	 2	 90	 1	 508	 4	 373	 7541073	 7542154	 0	 x	 L	 0.833	 1
24	 2	 91	 1	 509	 3	 361	 7543294	 7544369	 1	 left	 L	 0.914	 1
24	 2	 92	 1	 515	 3	 369	 7545470	 7546115	 1	 left	 R	 0.837	 0
24	 2	 93	 1	 510	 -2	 369	 7547685	 7548261	 0	 x	 R	 1.068	 1
24	 2	 94	 1	 514	 -2	 372	 7550161	 7551147	 0	 x	 L	 0.793	 1
24	 2	 95	 1	 513	 -1	 368	 7552285	 7553211	 1	 right	 L	 0.707	 0
24	 2	 96	 1	 507	 5	 370	 7554477	 7555033	 1	 left	 L	 1.009	 1
25	 2	 1	 1	 522	 -10	 390	 905292	 905827	 0	 x	 L	 1.161	 1
25	 2	 2	 1	 524	 12	 390	 907584	 908124	 1	 right	 R	 0.711	 1
25	 2	 3	 1	 526	 -14	 382	 909695	 910137	 0	 x	 L	 0.969	 1
25	 2	 4	 1	 516	 -4	 386	 912024	 912460	 0	 x	 L	 1.051	 1
25	 2	 5	 1	 519	 -7	 389	 914147	 914791	 1	 right	 L	 0.948	 0
25	 2	 6	 1	 515	 -3	 387	 916287	 916758	 1	 left	 L	 0.724	 1
25	 2	 7	 1	 513	 -1	 388	 918088	 918629	 0	 x	 L	 0.986	 1
25	 2	 8	 1	 520	 8	 377	 920563	 921103	 1	 left	 R	 0.879	 0
25	 2	 9	 1	 517	 5	 389	 922583	 923004	 1	 right	 R	 0.700	 1
25	 2	 10	 1	 533	 21	 377	 924442	 924822	 1	 right	 R	 0.686	 1
25	 2	 11	 1	 533	 -21	 375	 926244	 926536	 0	 x	 L	 0.861	 1
25	 2	 12	 1	 520	 8	 380	 928211	 928808	 0	 x	 R	 0.920	 1
25	 2	 13	 1	 527	 15	 387	 930230	 930863	 0	 x	 R	 0.932	 1
25	 2	 14	 1	 518	 6	 387	 932211	 932877	 1	 left	 R	 0.794	 0
25	 2	 15	 1	 519	 -7	 377	 934971	 935632	 0	 x	 L	 1.302	 1
25	 2	 16	 1	 523	 -11	 381	 937580	 938209	 0	 x	 L	 0.946	 1
25	 2	 17	 1	 530	 18	 376	 939748	 940155	 1	 right	 R	 0.752	 1
25	 2	 18	 1	 526	 -14	 383	 941455	 941905	 1	 left	 L	 0.766	 1
25	 2	 19	 1	 516	 -4	 386	 943195	 943674	 1	 left	 L	 0.634	 1
25	 2	 20	 1	 520	 -8	 383	 944849	 945454	 1	 right	 L	 1.019	 0
25	 2	 21	 1	 528	 -16	 385	 947143	 947526	 1	 right	 L	 1.186	 1
25	 2	 22	 1	 524	 12	 377	 949334	 949981	 1	 left	 R	 1.375	 0
25	 2	 23	 1	 538	 26	 376	 951894	 952408	 1	 left	 R	 1.632	 0
25	 2	 24	 1	 518	 -6	 383	 954641	 955129	 1	 left	 L	 0.750	 1
25	 2	 25	 1	 491	 21	 347	 956662	 957308	 0	 x	 L	 1.047	 1
25	 2	 26	 1	 517	 5	 371	 958726	 959179	 0	 x	 R	 1.667	 1
25	 2	 27	 1	 523	 -11	 383	 961994	 962480	 1	 left	 L	 0.680	 1
25	 2	 28	 1	 520	 -8	 382	 963676	 964104	 1	 left	 L	 0.637	 1
25	 2	 29	 1	 511	 1	 366	 965832	 966102	 1	 left	 L	 0.605	 1
25	 2	 30	 1	 522	 -10	 379	 967354	 967989	 1	 right	 L	 0.861	 0
25	 2	 31	 1	 517	 -5	 380	 969298	 969938	 0	 x	 L	 1.320	 1
25	 2	 32	 1	 523	 -11	 374	 971736	 972452	 0	 x	 L	 0.998	 1
25	 2	 33	 1	 524	 12	 378	 974458	 975115	 1	 left	 R	 0.940	 0
25	 2	 34	 1	 518	 6	 382	 976488	 977059	 0	 x	 R	 1.221	 1
25	 2	 35	 1	 512	 0	 377	 979839	 980367	 0	 x	 L	 0.911	 1
25	 2	 36	 1	 518	 6	 380	 981729	 982354	 0	 x	 R	 1.049	 1
25	 2	 37	 1	 527	 -15	 383	 983879	 984115	 1	 right	 L	 0.883	 0
25	 2	 38	 1	 514	 -2	 381	 985860	 986527	 1	 right	 L	 0.883	 0
25	 2	 39	 1	 519	 7	 380	 987792	 988297	 1	 right	 R	 0.786	 1
25	 2	 40	 1	 534	 22	 354	 989814	 990047	 1	 right	 R	 0.605	 1
25	 2	 41	 1	 551	 -39	 266	 992866	 993140	 1	 right	 L	 1.200	 1
25	 2	 42	 1	 572	 60	 326	 995255	 995686	 0	 x	 R	 0.738	 1
25	 2	 43	 1	 540	 28	 338	 997134	 997497	 1	 left	 R	 0.849	 0
25	 2	 44	 1	 518	 -6	 369	 999021	 999510	 0	 x	 L	 1.262	 1
25	 2	 45	 1	 525	 13	 369	 1001388	 1001783	 1	 left	 R	 0.920	 0
25	 2	 46	 1	 526	 14	 366	 1003412	 1003909	 1	 left	 R	 1.379	 0
25	 2	 47	 1	 523	 11	 368	 1005763	 1006338	 0	 x	 R	 1.651	 0
25	 2	 48	 1	 520	 -8	 374	 1008931	 1009443	 1	 right	 L	 1.131	 1
25	 2	 49	 1	 520	 -8	 376	 1011086	 1011640	 0	 x	 L	 1.220	 1
25	 2	 50	 1	 526	 -14	 384	 1013632	 1013965	 0	 x	 L	 1.201	 1
25	 2	 51	 1	 488	 -24	 352	 1015963	 1016199	 1	 right	 R	 0.817	 1
25	 2	 52	 1	 528	 16	 372	 1017803	 1018069	 0	 x	 R	 0.980	 1
25	 2	 53	 1	 584	 72	 368	 1019902	 1020078	 1	 right	 R	 0.561	 1
25	 2	 54	 1	 522	 10	 374	 1021259	 1021750	 0	 x	 R	 0.687	 1
25	 2	 55	 1	 527	 -15	 384	 1023087	 1023501	 1	 left	 L	 0.650	 1
25	 2	 56	 1	 530	 18	 374	 1025086	 1025326	 1	 right	 R	 0.702	 1
25	 2	 57	 1	 531	 -19	 375	 1026971	 1027301	 0	 x	 L	 1.094	 1
25	 2	 58	 1	 522	 -10	 351	 1029365	 1029798	 0	 x	 L	 0.884	 1
25	 2	 59	 1	 520	 8	 378	 1031305	 1031842	 1	 left	 R	 1.052	 0
25	 2	 60	 1	 531	 19	 369	 1033524	 1033887	 1	 left	 R	 0.944	 1
25	 2	 61	 1	 522	 10	 375	 1035481	 1035881	 1	 right	 R	 0.711	 1
25	 2	 62	 1	 520	 8	 381	 1037217	 1037643	 0	 x	 R	 0.856	 1
25	 2	 63	 1	 521	 -9	 379	 1039122	 1039592	 1	 left	 L	 0.731	 1
25	 2	 64	 1	 519	 -7	 366	 1040957	 1041443	 0	 x	 L	 0.893	 1
25	 2	 65	 1	 521	 -9	 384	 1043035	 1043729	 1	 left	 L	 0.765	 1
25	 2	 66	 1	 523	 -11	 390	 1045422	 1045778	 0	 x	 L	 0.817	 1
25	 2	 67	 1	 521	 9	 382	 1047101	 1047602	 0	 x	 R	 0.886	 1
25	 2	 68	 1	 519	 7	 386	 1049349	 1049824	 1	 right	 R	 0.628	 1
25	 2	 69	 1	 546	 -34	 387	 1051133	 1051479	 0	 x	 L	 0.846	 1
25	 2	 70	 1	 544	 32	 383	 1053027	 1053539	 0	 x	 R	 0.640	 1
25	 2	 71	 1	 529	 17	 386	 1055238	 1055756	 0	 x	 R	 0.962	 1
25	 2	 72	 1	 517	 5	 389	 1057295	 1058020	 0	 x	 R	 0.693	 1
25	 2	 73	 1	 523	 -11	 387	 1059059	 1059604	 0	 x	 L	 1.144	 1
25	 2	 74	 1	 520	 8	 388	 1061339	 1061793	 0	 x	 R	 1.063	 1
25	 2	 75	 1	 602	 -90	 360	 1063687	 1064002	 1	 right	 L	 0.769	 1
25	 2	 76	 1	 551	 -39	 380	 1065483	 1065859	 1	 right	 L	 1.087	 0
25	 2	 77	 1	 521	 9	 380	 1067568	 1067827	 1	 right	 R	 0.566	 1
25	 2	 78	 1	 565	 -53	 382	 1069352	 1069657	 0	 x	 L	 0.982	 1
25	 2	 79	 1	 521	 9	 382	 1071314	 1071790	 0	 x	 R	 0.785	 1
25	 2	 80	 1	 523	 11	 377	 1073519	 1073895	 0	 x	 R	 0.691	 1
25	 2	 81	 1	 520	 -8	 378	 1075286	 1075754	 0	 x	 L	 0.871	 1
25	 2	 82	 1	 521	 -9	 367	 1077290	 1077593	 1	 right	 L	 0.922	 0
25	 2	 83	 1	 522	 10	 381	 1079161	 1079679	 1	 left	 R	 1.206	 0
25	 2	 84	 1	 599	 87	 384	 1082019	 1082094	 0	 x	 R	 1.183	 1
25	 2	 85	 1	 586	 74	 363	 1084270	 1084488	 0	 x	 R	 1.204	 1
25	 2	 86	 1	 592	 80	 358	 1086603	 1086706	 1	 left	 R	 1.392	 0
25	 2	 87	 1	 519	 7	 379	 1088869	 1089080	 0	 x	 R	 1.284	 1
25	 2	 88	 1	 612	 100	 367	 1091402	 1091682	 0	 x	 R	 1.016	 1
25	 2	 89	 1	 520	 -8	 379	 1093418	 1093823	 1	 right	 L	 1.116	 0
25	 2	 90	 1	 518	 -6	 386	 1095595	 1096122	 0	 x	 L	 1.702	 1
25	 2	 91	 1	 521	 9	 386	 1098485	 1099114	 0	 x	 R	 1.079	 1
25	 2	 92	 1	 517	 -5	 386	 1100799	 1101318	 0	 x	 L	 1.207	 1
25	 2	 93	 1	 517	 -5	 383	 1103157	 1103586	 1	 left	 L	 0.763	 1
25	 2	 94	 1	 519	 7	 382	 1104870	 1105439	 0	 x	 R	 0.740	 1
25	 2	 95	 1	 514	 2	 381	 1106665	 1107162	 0	 x	 R	 0.863	 1
25	 2	 96	 1	 553	 -41	 407	 1108860	 1109146	 1	 left	 L	 1.012	 1
26	 2	 1	 1	 517	 -5	 394	 3077334	 3077787	 1	 right	 L	 7.810	 1
26	 2	 2	 1	 514	 2	 401	 3086493	 3086913	 0	 x	 R	 14.276	 1
26	 2	 3	 1	 521	 -9	 393	 3102120	 3102543	 1	 right	 L	 12.706	 1
26	 2	 4	 1	 514	 2	 393	 3116966	 3117477	 1	 right	 R	 1.211	 1
26	 2	 5	 1	 502	 10	 405	 3119329	 3119781	 0	 x	 L	 16.914	 1
26	 2	 6	 1	 499	 -13	 392	 3137502	 3137971	 1	 left	 R	 18.218	 1
26	 2	 7	 1	 509	 -3	 400	 3157373	 3157764	 0	 x	 R	 21.547	 1
26	 2	 8	 1	 502	 -10	 396	 3180173	 3180665	 0	 x	 R	 20.671	 1
26	 2	 9	 1	 498	 14	 397	 3202009	 3202420	 0	 x	 L	 21.107	 1
26	 2	 10	 1	 495	 17	 392	 3224367	 3224796	 0	 x	 L	 19.387	 1
26	 2	 11	 1	 513	 -1	 400	 3245104	 3245552	 0	 x	 L	 21.068	 1
26	 2	 12	 1	 511	 1	 397	 3267626	 3268144	 0	 x	 L	 14.933	 1
26	 2	 13	 1	 507	 5	 384	 3283708	 3284152	 1	 right	 L	 15.857	 1
26	 2	 14	 1	 509	 -3	 388	 3300815	 3301283	 0	 x	 R	 27.080	 1
26	 2	 15	 1	 509	 -3	 393	 3329247	 3329727	 1	 right	 R	 0.901	 1
26	 2	 16	 1	 527	 15	 385	 3331365	 3331729	 1	 left	 R	 28.973	 1
